15,0.194745699
20,0.163123652
25,0.133367012
30,0.108020551
35,0.089372543
40,0.074326131
45,0.061182672
50,0.050439748
55,0.040624635
60,0.031377947
65,0.023471042
70,0.015459532
75,0.008972547
80,0.005516289
99,0
