-24,2.40257556100139e-05
-22,2.40257556100139e-05
-19,2.40257556100139e-05
-18,7.20772668300418e-05
-17,7.20772668300418e-05
-16,4.80515112200279e-05
-15,0.000144154533660084
-14,0.000168180289270098
-13,0.000168180289270098
-12,0.000312334822930181
-11,0.000360386334150209
-10,0.000768824179520446
-9,0.000600643890250348
-8,0.00127336504733074
-7,0.00105713324684061
-6,0.00156167411465091
-5,0.00317139974052184
-4,0.00386814665321224
-3,0.00530969198981308
-2,0.00780837057325453
-1,0.012060929316227
0,0.025875738791985
1,0.0368074575945413
2,0.0604968526260151
3,0.0708759790495411
4,0.0755369756378838
5,0.0927634424102638
6,0.0730382970544424
7,0.0722934986305319
8,0.062154629763106
9,0.0519196578732401
10,0.0673441929748691
11,0.0386334150209024
12,0.0359665561481909
13,0.0294796021334871
14,0.0216231800490125
15,0.0278939022632262
16,0.0148238912113786
17,0.0143433760991783
18,0.0128537792513575
19,0.00951419922156552
20,0.0125654701840373
21,0.00629474796982365
22,0.00612656768055355
23,0.00485320263322281
24,0.0037960693863822
25,0.00480515112200279
26,0.00261880736149152
27,0.00290711642881169
28,0.0018980346931911
29,0.00144154533660084
30,0.00158569987026092
31,0.000744798423910432
32,0.000552592379030321
33,0.000408437845370237
34,0.000264283311710153
35,0.000240257556100139
36,0.000192206044880111
37,0.000192206044880111
38,0.000168180289270098
39,7.20772668300418e-05
40,9.61030224400557e-05
41,2.40257556100139e-05
