1,0.566278441959121
2,0.224517290140121
3,0.106265586836354
4,0.0423910528345546
5,0.0236122894973647
6,0.0108960020568196
7,0.00595449286540686
8,0.00400565625401723
9,0.00201568324977504
10,0.00498264558426533
11,0.00049877876333719
12,0.000930710888288983
13,0.000390795732099242
14,0.000179971718729914
15,0.00150662038822471
16,0.000262244504435017
17,0.000190255816943052
18,0.000236534258902173
19,0.000133693276770793
20,0.00102840982131379
21,6.68466383853966e-05
22,7.19886874919656e-05
23,7.19886874919656e-05
24,3.59943437459828e-05
25,0.000313664995500707
26,7.19886874919656e-05
27,6.68466383853966e-05
28,7.19886874919656e-05
29,6.17045892788276e-05
30,0.000395937781205811
31,1.54261473197069e-05
32,5.14204910656897e-05
33,1.02840982131379e-05
34,1.54261473197069e-05
35,6.17045892788276e-05
36,7.71307365985345e-05
37,3.59943437459828e-05
38,4.11363928525517e-05
39,5.14204910656897e-06
40,0.000138835325877362
41,1.54261473197069e-05
42,2.57102455328448e-05
45,3.59943437459828e-05
47,1.02840982131379e-05
48,1.54261473197069e-05
49,1.54261473197069e-05
50,0.000154261473197069
52,1.54261473197069e-05
53,1.02840982131379e-05
54,5.14204910656897e-06
55,2.05681964262759e-05
56,1.54261473197069e-05
57,5.14204910656897e-06
58,1.02840982131379e-05
59,1.02840982131379e-05
60,2.57102455328448e-05
62,5.14204910656897e-06
63,5.14204910656897e-06
65,5.14204910656897e-06
68,2.05681964262759e-05
69,5.14204910656897e-06
70,3.59943437459828e-05
72,5.14204910656897e-06
76,5.14204910656897e-06
78,5.14204910656897e-06
80,2.57102455328448e-05
82,5.14204910656897e-06
84,1.02840982131379e-05
85,2.05681964262759e-05
87,5.14204910656897e-06
89,5.14204910656897e-06
90,3.08522946394138e-05
91,5.14204910656897e-06
94,1.54261473197069e-05
95,0.00143463170073274
